バージョン,タイトル,ジャンル,アーティスト,プレー回数,NORMAL 難易度,NORMAL EXスコア,NORMAL PGreat,NORMAL Great,NORMAL ミスカウント,NORMAL クリアタイプ,HYPER 難易度,HYPER EXスコア,HYPER PGreat,HYPER Great,HYPER ミスカウント,HYPER クリアタイプ,ANOTHER 難易度,ANOTHER EXスコア,ANOTHER PGreat,ANOTHER Great,ANOTHER ミスカウント,ANOTHER クリアタイプ,最終プレー日時
DistorteD,So Fabulous !!,BUCHIAGE TRANCE,HHH (Ryu☆ & Dai),0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,CLEAR,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DistorteD,waxing and wanding,DANCE SPEED,青龍,2,7,0,0,0,-1,CLEAR,10,0,0,0,-1,HARD CLEAR,11,2135,863,409,52,HARD CLEAR,2016-03-02 17:18
DistorteD,Harmony and Lovely,PROGRESSIVE HOUSE,Ryu☆,0,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DistorteD,MINT,ELECTRONICA,SLAKE,0,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,EASY CLEAR,11,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
DistorteD,EURO-ROMANCE,80's TECHNO,K-MASERA,1,5,0,0,0,-1,HARD CLEAR,8,0,0,0,-1,NO PLAY,10,1727,737,253,9,FULLCOMBO CLEAR,2016-05-04 19:22
DistorteD,TYPE MARS(G-Style Mix),PSYCHEDELIC TRANCE,L.E.D.,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DistorteD,Crazy K.I.N.O.,MIXTURE,Shoichiro Hirata,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,CLEAR,9,0,0,0,-1,NO PLAY,2015-11-11 17:05
DistorteD,Broadbanded,TRANCE,SADA,1,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,1397,548,301,42,HARD CLEAR,2015-12-02 15:10
DistorteD,Double Loving Heart,J-POP,Tatsh feat. Junko Hirata & Sayaka Minami,0,3,0,0,0,-1,NO PLAY,6,0,0,0,-1,HARD CLEAR,9,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DistorteD,Zenius -I- vanisher,CYBER OPUS,Tatsh,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
DistorteD,MOON,哀愁ユーロ,dj TAKA feat.Erika Mochizuki,0,5,0,0,0,-1,HARD CLEAR,9,0,0,0,-1,NO PLAY,10,0,0,0,-1,CLEAR,2015-11-11 17:05
DistorteD,虹色,LOVELY TRANS POP,DJ YOSHITAKA feat. G.S.C license,0,5,0,0,0,-1,CLEAR,8,0,0,0,-1,HARD CLEAR,9,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DistorteD,Concertino in Blue,PROGRESSIVE,佐々木博史,0,5,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,12,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DistorteD,カゴノトリ～弐式～,和式電子音楽,橙色特別室,0,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,12,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
GOLD,リグレット,EURO TRANCE,星野奏子,0,6,0,0,0,-1,EASY CLEAR,8,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
GOLD,INORI,MILLENNIUM TRANCE,dj TAKA feat.HAL,0,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,11,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
GOLD,PHOTONGENIC,DRUM & BASS,L.E.D. fw.堀澤麻衣子,0,7,0,0,0,-1,CLEAR,10,0,0,0,-1,CLEAR,10,0,0,0,-1,NO PLAY,2015-11-11 17:05
GOLD,Love Again...,POPS,Tatsh feat. Junko Hirata,0,3,0,0,0,-1,NO PLAY,4,0,0,0,-1,NO PLAY,5,0,0,0,-1,FULLCOMBO CLEAR,2015-11-11 17:05
GOLD,TRANOID,PSG WORKS,T&S seq. factory,0,5,0,0,0,-1,NO PLAY,10,0,0,0,-1,EASY CLEAR,11,0,0,0,-1,NO PLAY,2015-11-11 17:05
GOLD,Candy Galy,HAPPY,Risk Junk-G,0,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,12,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
GOLD,never…,DANCE POP,Kanako Hoshino with dj TAKA,0,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,EASY CLEAR,8,0,0,0,-1,NO PLAY,2015-11-11 17:05
GOLD,GOLD RUSH,RECKLESS RAVE,DJ YOSHITAKA-G feat.Michael a la mode,0,7,0,0,0,-1,CLEAR,9,0,0,0,-1,HARD CLEAR,11,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
GOLD,CaptivAte～誓い～,NOSTALISH REQUIEM,A/I,0,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,CLEAR,10,0,0,0,-1,NO PLAY,2015-11-11 17:05
GOLD,VANESSA,DECEPTIVE GABBA,朱雀,0,8,0,0,0,-1,HARD CLEAR,11,0,0,0,-1,EASY CLEAR,12,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
GOLD,星をこの手に,J-POP,DJ YOSHITAKA feat.星野奏子,0,7,0,0,0,-1,CLEAR,9,0,0,0,-1,NO PLAY,10,0,0,0,-1,CLEAR,2015-11-11 17:05
GOLD,零 - ZERO -,HYPER J-POP ZERO,ＴЁЯＲＡ,0,6,0,0,0,-1,CLEAR,8,0,0,0,-1,NO PLAY,9,0,0,0,-1,CLEAR,2015-11-11 17:05
GOLD,Blind Justice ～Torn souls， Hurt Faiths ～,EPIC POETRY,Zektbach,0,6,0,0,0,-1,HARD CLEAR,8,0,0,0,-1,CLEAR,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
GOLD,ANDROMEDA II,PSYCHEDELIC SYNTH TRANCE,Sota Fujimori,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
GOLD,Cyber Force,CYBORG TRANCE,Sota Fujimori feat.cyborg AKEMI,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,10,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
GOLD,smile,ELE POP,miru_maki.gjw,1,7,0,0,0,-1,CLEAR,9,0,0,0,-1,HARD CLEAR,11,2185,882,421,59,HARD CLEAR,2015-12-02 15:01
GOLD,LASER CRUSTER,NU-SKOOL BREAKS,L.E.D.,4,7,0,0,0,-1,CLEAR,11,0,0,0,-1,CLEAR,12,2238,892,454,77,HARD CLEAR,2016-02-26 22:15
GOLD,CROSSROAD ～Left Story～,DRAMATIC EURO TRANCE,jun with TAHIRIH,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
GOLD,花吹雪 ～ IIDX LIMITED ～,JAPANESE ALTERATION,S.S.D.FANTASICA feat.ユッコ,0,4,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,8,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
GOLD,電人、暁に斃れる。,NU-NRG,L.E.D.-G,0,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,CLEAR,12,0,0,0,-1,CLEAR,2015-11-11 17:05
GOLD,FIRE FIRE,BUCHIAGE TRANCE,StripE,0,7,0,0,0,-1,HARD CLEAR,10,0,0,0,-1,HARD CLEAR,12,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
GOLD,the shadow,SCHRANZ,kors k,0,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
GOLD,Second Heaven,HANDZ UP,Ryu☆,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,HARD CLEAR,11,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
GOLD,Sense 2007,RAVE,good-cool,0,9,0,0,0,-1,CLEAR,11,0,0,0,-1,HARD CLEAR,12,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
GOLD,Make Me Your Own,HOUSE,good-cool ft. Raj Ramayya,0,5,0,0,0,-1,HARD CLEAR,9,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
GOLD,heaven above,FILTER HOUSE,kors k,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,CLEAR,9,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
GOLD,With your Smile,J-HOUSE,Shoichiro Hirata plus Junko Hirata,0,4,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,8,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
GOLD,Roulette,EUROBEAT,Y&Co.,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,CLEAR,10,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
GOLD,X-rated,RETRO RAVE,SADA,0,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,CLEAR,10,0,0,0,-1,NO PLAY,2015-11-11 17:05
GOLD,KAMAITACHI,FREEFORM HARDCORE,DJ TECHNORCH fw. GUHROOVY,0,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
GOLD,METALLIC MIND,OLDSKOOL HARDCORE RAVE,DJ TECHNORCH fw. GUHROOVY,0,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,CLEAR,9,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
GOLD,CaptivAte～裁き～,NOSTALISH REQUIEM,DJ YOSHITAKA feat.A/I,0,6,0,0,0,-1,NO PLAY,8,0,0,0,-1,HARD CLEAR,9,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
GOLD,High School Love,HIGH SPEED LOVE SONG,DJ YOSHITAKA feat.DWP,0,4,0,0,0,-1,FULLCOMBO CLEAR,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
GOLD,The Smile of You,POP,猫叉Master feat.JESSY,0,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,HARD CLEAR,8,0,0,0,-1,FULLCOMBO CLEAR,2015-11-11 17:05
GOLD,Fascination MAXX,SuperNOVA BEAT,100-200-400,0,9,0,0,0,-1,EASY CLEAR,11,0,0,0,-1,FAILED,12,0,0,0,-1,NO PLAY,2015-11-11 17:05
GOLD,snow storm,TRANCE,dj TAKA,0,4,0,0,0,-1,NO PLAY,9,0,0,0,-1,CLEAR,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
GOLD,four-leaf,ROCK,Sis Bond Chit,0,4,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,8,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
GOLD,クルクル☆ラブ～Opioid Peptide MIX～,FUTURE POP,イオンチャンネル,1,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,CLEAR,10,1770,750,270,12,EX HARD CLEAR,2016-03-02 19:12
GOLD,Watch out!!,HIP HOP,MAD Sequence*,0,4,0,0,0,-1,NO PLAY,6,0,0,0,-1,HARD CLEAR,9,0,0,0,-1,CLEAR,2015-11-11 17:05
DJ TROOPERS,Anisakis -somatic mutation type"Forza"-,HARD RENAISSANCE,朱雀,0,6,0,0,0,-1,HARD CLEAR,10,0,0,0,-1,FAILED,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DJ TROOPERS,MENDES,IRREGULAR HI-BREAK,Humanoid,1,6,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,12,2140,820,500,156,EASY CLEAR,2016-02-10 18:34
DJ TROOPERS,Darling my LUV,J-R&B,DJ Yoshitaka feat.B-Agents,0,4,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,8,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DJ TROOPERS,MAX LOVE,LOVELY BUCHIAGE POP,DJ YOSHITAKA feat.星野奏子,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,HARD CLEAR,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DJ TROOPERS,Blue Rain,TRANCE,dj TAKA VS Ryu☆,0,6,0,0,0,-1,NO PLAY,8,0,0,0,-1,CLEAR,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DJ TROOPERS,four pieces of heaven,JUNGLE,Lion,0,5,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DJ TROOPERS,走馬灯 -The Last Song-,SOLDIER'S BALLAD,TAKA,0,3,0,0,0,-1,FULLCOMBO CLEAR,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,FULLCOMBO CLEAR,2015-11-11 17:05
DJ TROOPERS,THE DEEP STRIKER,NU STYLE GABBA,L.E.D.-G,0,6,0,0,0,-1,EASY CLEAR,10,0,0,0,-1,CLEAR,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DJ TROOPERS,STEEL NEEDLE,BREAK CORE,Scorpion,0,6,0,0,0,-1,EASY CLEAR,10,0,0,0,-1,EASY CLEAR,11,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
DJ TROOPERS,SOUND OF GIALLARHORN,FREEFORM HARDCORE,L.E.D.-G,0,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,EASY CLEAR,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DJ TROOPERS,REMINISCENCE,TRI EURO FANTASIA,jun with Alison,0,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,CLEAR,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DJ TROOPERS,高高度降下低高度開傘,SYMPHONIC TECHNO,Dr. Honda,0,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DJ TROOPERS,oratio,HYMNUS,蓑舞衆,0,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,EASY CLEAR,12,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DJ TROOPERS,Ristaccia,OUVERTURE,Zektbach,0,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,EASY CLEAR,12,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DJ TROOPERS,NEW GENERATION -もう、お前しか見えない-,ONLY ONE EURO BEAT,SUPER STAR 満-MITSURU-,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,10,0,0,0,-1,CLEAR,2015-11-11 17:05
DJ TROOPERS,TROOPERS,ULTIMATE CORE,Des-TRACT,0,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,EASY CLEAR,12,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DJ TROOPERS,beatonic nation,TECH-TRONIKA,Sota Fujimori,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,CLEAR,9,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DJ TROOPERS,end of world,FRENZY HOUSE,猫叉Master+,1,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,10,1850,718,414,9,NO PLAY,2015-11-11 18:15
DJ TROOPERS,evergreen,PROG,kors k,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DJ TROOPERS,ICARUS,NU-SKOOL BREAKBEATS HARDCORE,Eagle,0,7,0,0,0,-1,CLEAR,10,0,0,0,-1,FAILED,12,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
DJ TROOPERS,Dazzlin' Darlin,HANDZ UP,HHH,0,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,CLEAR,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DJ TROOPERS,Do it!! Do it!!,N-BEATS,Kraken,0,8,0,0,0,-1,CLEAR,10,0,0,0,-1,EASY CLEAR,11,0,0,0,-1,NO PLAY,2015-11-11 17:05
DJ TROOPERS,Time to Air,DANCE SPEED,青龍,2,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,11,2269,967,335,57,EASY CLEAR,2016-03-02 17:20
DJ TROOPERS,avant-guerre,CLASSICAL PIANO SOLO,Osamu Kubota,0,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,EASY CLEAR,10,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
DJ TROOPERS,Digitank System,TECH-BREAKBEATS,DJ Mass MAD Izm*,0,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,EASY CLEAR,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DJ TROOPERS,エコ爺,80's EURO,Y&Co.,0,4,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DJ TROOPERS,2 tribe 4 K,TRIBAL,Remo-con,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DJ TROOPERS,MENTAL MELTDOWN,HARD HOP,GUHROOVY fw.TECHNORCH,0,6,0,0,0,-1,FAILED,10,0,0,0,-1,CLEAR,11,0,0,0,-1,CLEAR,2015-11-11 17:05
DJ TROOPERS,the trigger of innocence,ETHNOTRONICA,Seiya Murai,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DJ TROOPERS,少年A,POST RENAISSANCE,Remixed by 少年ラジオ,0,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,FAILED,12,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DJ TROOPERS,scar in the earth,WORLD/ELECTRONICA,猫叉Master,0,3,0,0,0,-1,NO PLAY,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DJ TROOPERS,Be OK,EUROBEAT,good-cool ft. Florence,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DJ TROOPERS,Kick Out 仮面,E-DANCE POP,上野圭市(aka. Babyweapon，DJ SWAMI)feat.星野奏子,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,9,0,0,0,-1,CLEAR,2015-11-11 17:05
DJ TROOPERS,satfinal,RAVE,RAM,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DJ TROOPERS,Wanna Party?,PIANO HOUSE,RAM,0,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,CLEAR,8,0,0,0,-1,CLEAR,2015-11-11 17:05
DJ TROOPERS,Freeway Shuffle,TRANCE,dj TAKA,2,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,10,1552,669,214,5,HARD CLEAR,2016-05-04 18:22
DJ TROOPERS,PARANOiA ～HADES～,SUPERNOVA2 BEAT #1,αTYPE-300,0,7,0,0,0,-1,EASY CLEAR,11,0,0,0,-1,NO PLAY,12,0,0,0,-1,NO PLAY,2015-11-11 17:05
DJ TROOPERS,華爛漫 -Flowers-,HYPER JAPANESQUE 2,ＴЁЯＲＡ,0,6,0,0,0,-1,NO PLAY,8,0,0,0,-1,HARD CLEAR,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DJ TROOPERS,switch,ULTIMATE J-POP,DAISUKE ASAKURA ex.ＴЁЯＲＡ,1,4,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,11,1536,632,272,27,HARD CLEAR,2016-05-04 18:18
DJ TROOPERS,ミラージュ・レジデンス,FUSION,Jimmy Weckl,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,10,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
DJ TROOPERS,in the Sky,HAPPY HARDCORE,Ryu☆,0,7,0,0,0,-1,FAILED,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
DJ TROOPERS,LOVELY STORM,HAPPY HARDCORE,L.E.D.-G,0,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,EASY CLEAR,10,0,0,0,-1,FAILED,2015-11-11 17:05
DJ TROOPERS,satellite020712 from "CODED ARMS",HARD HOUSE,猫叉Master,0,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
DJ TROOPERS,Ubertreffen,PROGRESSIVE BAROQUE,TAKA respect for J.S.B.,0,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
EMPRESS,CaptivAte2～覚醒～,NOSTALISH REQUIEM,e-lma,0,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
EMPRESS,翼,J-TRANCE,小林ゆう,0,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,9,0,0,0,-1,EX HARD CLEAR,2015-11-11 17:05
EMPRESS,B4U(BEMANI FOR YOU MIX),RECKLESS RAVE,Remixed by DJ YOSHITAKA with Michael a la mode,0,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
EMPRESS,Colorful Cookie,HAPPY HARDCORE,Lucky Vacuum,1,5,0,0,0,-1,CLEAR,10,0,0,0,-1,HARD CLEAR,12,2186,822,542,87,CLEAR,2015-12-31 17:06
EMPRESS,V2,PROGRESSIVE,TAKA,0,6,0,0,0,-1,HARD CLEAR,10,0,0,0,-1,CLEAR,11,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
EMPRESS,天空脳番長危機十六連打,RAGE AGAINST EMPRESS,D.J.SETUP,0,5,0,0,0,-1,NO PLAY,10,0,0,0,-1,EASY CLEAR,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
EMPRESS,不沈艦CANDY,HARDCORE,Risk Junk,0,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,CLEAR,12,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
EMPRESS,HYPERION,MORNING FULL ON,L.E.D.,0,6,0,0,0,-1,FAILED,9,0,0,0,-1,CLEAR,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
EMPRESS,BITTER CHOCOLATE STRIKER,JUMPSTYLE,L.E.D.-G,2,5,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,12,2623,1025,573,101,HARD CLEAR,2016-06-19 17:05
EMPRESS,Fly Above,DREAM TRANCE,Sota Fujimori,0,5,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,8,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
EMPRESS,Arabian Rave Night,ARABIC HARDCORE,dj MAX STEROID,0,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
EMPRESS,山岡晃の「クイズ！家事都合！」,ポップス,AKIRA YAMAOKA feat.喜屋武ちあき,1,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,EASY CLEAR,10,487,194,99,-1,FAILED,2016-03-02 19:09
EMPRESS,Queen's Tragedy,BIGBEAT,猫叉Master+,0,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
EMPRESS,Kung-fu Empire,ASIAN JANGLE,飛燕流舞,0,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
EMPRESS,ALL MY TURN -このターンに、オレの全てを賭ける-,ONLY ONE EURO BEAT,SUPER STAR 満-MITSURU-,0,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
EMPRESS,Marie Antoinette,宮廷円舞曲,Marguerite du Pre,0,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,11,0,0,0,-1,CLEAR,2015-11-11 17:05
EMPRESS,Turii ～Panta rhei～,ELEMENTAL CHANT,Zektbach,0,4,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
EMPRESS,卑弥呼,ESOTERIC SPEEDCORE,朱雀 VS 玄武,0,6,0,0,0,-1,CLEAR,11,0,0,0,-1,EASY CLEAR,12,0,0,0,-1,NO PLAY,2015-11-11 17:05
EMPRESS,smooooch・∀・,CANDY RAVE,kors k,0,4,0,0,0,-1,HARD CLEAR,8,0,0,0,-1,CLEAR,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
EMPRESS,Flash Back 90's,MEGA MIX,kors k as disconation,0,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,EASY CLEAR,10,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
EMPRESS,Programmed World,PSY TRANCE(FULL ON),kors k as StripE,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,FAILED,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
EMPRESS,Mind Mapping,ELECTRO-TECH,Ryu☆,0,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
EMPRESS,3y3s,DANCE SPEED,青龍,0,7,0,0,0,-1,CLEAR,10,0,0,0,-1,HARD CLEAR,12,0,0,0,-1,FAILED,2015-11-11 17:05
EMPRESS,Monkey Dance '09,EUROBEAT,Y&Co. Feat. DOMINO,0,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,CLEAR,10,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
EMPRESS,ALL I NEED YOUR LOVE,HARD CORE,GUHROOVY fw. M-Project,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,CLEAR,9,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
EMPRESS,NΦ CRIME,DANCE MUSIC OF SORROW,C×F,2,4,0,0,0,-1,HARD CLEAR,7,0,0,0,-1,FULLCOMBO CLEAR,9,1624,707,210,8,FULLCOMBO CLEAR,2016-06-19 16:15
EMPRESS,naughty girl@Queen's Palace,TECH-BREAKBEATS,DJ Mass MAD Izm*,0,5,0,0,0,-1,HARD CLEAR,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
EMPRESS,BRIDAL FESTIVAL !!!,HAPPY ☆ JIG,S.S.D. with ななっち,0,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,9,0,0,0,-1,CLEAR,2015-11-11 17:05
EMPRESS,MY FUTURE,TRANCE,PINK PONG,0,5,0,0,0,-1,HARD CLEAR,8,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
EMPRESS,Punch Love 仮面,E-DANCE POP,上野圭市(aka. Babyweapon，DJ SWAMI)feat.星野奏子,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,FAILED,10,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
EMPRESS,I'm Screaming LOVE,TECHNO POP,Creative Life,0,4,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,7,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
